Points,URL
75,https://yurichev.com/blog/rubik/
74,http://blog.robertelder.org/zipping-corrupts-eclipse-workspace/
74,https://buildingvts.com/intuition-behind-permutations-and-combinations-db6ffa5272be
73,http://www.wilfred.me.uk/blog/2016/09/30/searching-a-million-lines-of-lisp/
72,https://blog.golang.org/first-go-program
71,http://blog.cleancoder.com/uncle-bob/2017/07/11/PragmaticFunctionalProgramming.html
71,https://githubengineering.com/transit-and-peering-how-your-requests-reach-github/
71,https://blogs.msdn.microsoft.com/pythonengineering/2017/02/22/python-in-vs2017/
70,https://codeblog.jonskeet.uk/2017/10/08/diagnosing-a-linux-only-unit-test-failure/
69,https://idea.popcount.org/2017-03-28-sandboxing-lanscape/
68,http://engineering.cerner.com/blog/continuous-delivery-for-dcos-with-spinnaker/
67,http://engineering.curalate.com/2017/04/13/content-based-intelligent-cropping.html
66,https://blog.jetbrains.com/kotlin/2017/04/kotlin-1-1-2-is-out/
65,https://spin.atomicobject.com/2017/04/06/nodejs-promises-callbacks/#.WOeUlCGS_0c.hackernews
65,https://eng.lyft.com/typescript-at-lyft-64f0702346ea
65,https://martinfowler.com/bliki/AlienatingAtmosphere.html
63,http://patshaughnessy.net/2013/4/3/ruby-2-0-works-hard-so-you-can-be-lazy
62,https://www.sitepoint.com/native-javascript-development-after-internet-explorer/
61,https://blog.twitter.com/engineering/en_us/topics/open-source/2017/introducing-vireo.html
61,https://blogs.msdn.microsoft.com/oldnewthing/20161011-00/?p=94486?
60,https://crystal-lang.org/2017/11/03/2017-crystal-survey-2017-results.html
58,https://medium.com/airbnb-engineering/automated-machine-learning-a-paradigm-shift-that-accelerates-data-scientist-productivity-airbnb-f1f8a10d61f8
58,https://codeascraft.com/2017/11/30/how-etsy-caches/
57,http://dragan.rocks/articles/17/Clojure-Linear-Algebra-Refresher-Linear-Transformations
57,https://facebook.github.io/react-native/blog/2017/03/13/better-list-views.html
57,https://www.joelonsoftware.com/2003/10/08/the-absolute-minimum-every-software-developer-absolutely-positively-must-know-about-unicode-and-character-sets-no-excuses/
56,https://drewdevault.com/2017/05/05/Building-a-real-Linux-distro.html
56,http://tech.trivago.com/2017/09/26/accessibility-at-trivago/
55,https://joshtronic.com/2017/02/14/five-dollar-showdown-linode-vs-digitalocean-vs-lightsaild-vs-vultr/?hn
55,http://thedailywtf.com/articles/The-Cool-Cam
55,https://developer.ibm.com/dwblog/2017/quantum-computing-jupyter-notebooks-python/
53,https://snyk.io/blog/launching-snyk-for-serverless/
52,https://swizec.com/blog/vscode-better-editor-emacs/swizec/7921
52,https://engblog.nextdoor.com/bender-ff65a6edee92
52,http://dragan.rocks/articles/17/Clojure-Linear-Algebra-Refresher-Matrix-Transformations
51,http://www.bfilipek.com/2017/02/modernize-sink-functions.html
50,https://www.digitalocean.com/community/tutorials/apache-vs-nginx-practical-considerations
50,https://githubengineering.com/topics/?hn
50,https://blogs.nvidia.com/blog/2017/04/06/titan-xp/
50,https://aphyr.com/posts/340-reversing-the-technical-interview
49,https://dave.cheney.net/2015/07/02/why-go-and-rust-are-not-competitors
49,https://slack.engineering/typescript-at-slack-a81307fa288d
49,https://www.raywenderlich.com/165042/rwdevcon-2017-inspiration-talk-im-idiot-richard-turton
48,https://blog.algolia.com/pragmatic-releasing/
48,https://davidwalsh.name/being-a-dev-dad
48,https://slack.engineering/reducing-slacks-memory-footprint-4480fec7e8eb
47,http://www.windytan.com/2013/05/a-determined-hacker-decrypts-rds-tmc.html
46,http://blog.cleancoder.com/uncle-bob/2017/08/09/ThoughtPolice.html
45,http://www.windytan.com/2017/07/virtual-music-box.html
44,https://maryrosecook.com/blog/post/git-from-the-inside-out
42,https://facebook.github.io/react-native/blog/2017/03/13/idx-the-existential-function.html
42,https://databricks.com/blog/2017/02/16/processing-trillion-rows-per-second-single-machine-can-nested-loop-joins-fast.html
42,https://security.googleblog.com/2017/06/announcing-google-capture-flag-2017.html
42,http://eng.datafox.com/javascript/2017/07/18/decaffeinating-large-coffeescript-codebase/
42,http://facebook.github.io/react-native/blog/2017/01/07/monthly-release-cadence.html
41,https://drewdevault.com/2017/09/08/Complicated.html
41,https://labs.spotify.com/2014/02/28/how-to-shuffle-songs/
41,https://www.confluent.io/blog/okay-store-data-apache-kafka/
40,https://stormpath.com/blog/stormpaths-new-path
40,https://blogs.windows.com/msedgedev/2017/10/05/microsoft-edge-ios-android-developer/
38,https://blogs.windows.com/msedgedev/2017/04/14/better-battery-life-microsoft-edge/
37,https://githubengineering.com/recover-accounts-elsewhere/
37,http://mherman.org/blog/2016/10/28/token-based-authentication-with-node#.WGpZXDsOZx9.hackernews
37,https://githubengineering.com/enabling-split-authority-dns-with-octodns/
36,https://www.eventbrite.com/engineering/introducing-britecharts/
34,http://blog.cleancoder.com/uncle-bob/2017/03/03/TDD-Harms-Architecture.html
34,https://blog.nelhage.com/post/kubernetes/
34,https://auth0.com/blog/introducing-auth0-extend-the-new-way-to-extend-your-saas/
34,http://nikolay.rocks/2017-06-18-better-redux-loading
33,https://swizec.com/blog/learned-6x-income-4-years/swizec/7340
33,http://blog.cleancoder.com/uncle-bob/2017/12/03/BobbyTables.html
32,https://medium.com/strava-engineering/the-global-heatmap-now-6x-hotter-23fc01d301de
31,http://preshing.com/20171218/how-to-write-your-own-cpp-game-engine/
30,https://labs.spotify.com/2017/11/20/autoscaling-pub-sub-consumers/
29,https://aphyr.com/posts/341-hexing-the-technical-interview
28,https://engineering.mongodb.com/post/testing-linearizability-with-jepsen-and-evergreen-call-me-continuously/
28,https://swizec.com/blog/start-sidehustle/swizec/7716
28,https://medium.com/airbnb-engineering/superset-scaling-data-access-and-visual-insights-at-airbnb-3ce3e9b88a7f#.ba236ih0e
27,https://dave.cheney.net/2017/06/11/go-without-package-scoped-variables
26,https://blog.jetbrains.com/kotlin/2017/05/kotlin-on-android-now-official/
25,https://lambda.grofers.com/2017/01/13/making-grocery-shopping-faster-on-web/
25,http://eng.uber.com/plugins/
24,https://convox.com/blog/buildpacks/
24,https://steve-yegge.blogspot.com/2008/03/get-that-job-at-google.html
23,https://githubengineering.com/githubs-post-csp-journey/
23,https://drivy.engineering/tech-recruitment-process/
22,https://www.pluralsight.com/guides/sql/introduction-to-mongodb
22,http://www.thecodedself.com/Using-Multiple-Author-Identities-With-Git/
22,https://blog.booking.com/autonomous_peer_learning.html
21,http://www.red-lang.org/2017/03/062-libred-and-macros.html
21,http://blog.cleancoder.com/uncle-bob/2017/01/11/TheDarkPath.html
20,https://medium.com/@NetflixTechBlog/introducing-vectorflow-fe10d7f126b8#1
20,http://patshaughnessy.net/2013/10/30/generational-gc-in-python-and-ruby
20,https://blog.codinghorror.com/to-serve-man-with-software/
20,https://www.digitalocean.com/community/tutorials/an-introduction-to-machine-learning?utm_content
19,http://engineering.vinted.com/2017/05/29/kotlin/
19,http://www.wilfred.me.uk/blog/2014/09/15/comparative-macrology/
18,https://auth0.com/blog/critical-vulnerability-in-json-web-encryption/?utm_source=hacker_news&utm_medium=sc&utm_campaign=vulnerability_jwe
18,https://blog.jetbrains.com/kotlin/2017/06/kotlinnative-v0-3-is-out/
18,https://blogs.nvidia.com/blog/2017/12/18/how-deep-learning-detects-eye-disease/
18,https://blog.cryptographyengineering.com/2012/03/09/surviving-bad-rng/
18,http://www.yegor256.com/2017/12/05/data-access-object.html
18,http://eng.wealthfront.com/2017/04/24/new-operating-system/
17,https://zapier.com/engineering/zapier-command-line-interface/
17,https://advancedweb.hu/2017/11/21/a_detailed_case_study_against_for/
17,https://snyk.io/blog/owasp-top-10-breaches/
17,http://engineering.bloomreach.com/synonym-generation-at-bloomreach/
17,https://blog.graph.cool/introducing-graphql-playground-f1e0a018f05d
17,https://slack.engineering/taking-php-seriously-cf7a60065329
17,https://developers.soundcloud.com/blog/soundclouds-data-science-process
16,https://www.digitalocean.com/community/tutorials/an-introduction-to-digitalocean-spaces
16,https://blog.graph.cool/graphcool-framework-preview-ff42081b1333
16,https://www.confluent.io/blog/monitoring-apache-kafka-confluent-control-center-video-tutorials/
16,https://developers.soundcloud.com/blog/deliver-software-faster-by-managing-work-in-progress-not-by-adding-overtime
15,https://aerotwist.com/blog/when-everything-is-important-nothing-is/
15,https://data-artisans.com/blog/da-platform-2-stateful-stream-processing-with-apache-flink-made-easier
15,https://medium.com/strava-engineering/co-workers-who-strive-together-an-insight-into-how-tessa-groups-activities-f728d273c397
15,https://martinfowler.com/articles/enterpriseREST.html
15,http://www.bfilipek.com/2014/12/top-5-beautiful-c-std-algorithms.html
15,https://engineeringblog.yelp.com/2017/04/how-yelp-runs-millions-of-tests-every-day.html
14,https://zachholman.com/posts/git-commit-history/
14,https://www.digitalocean.com/community/tutorials/an-introduction-to-managing-secrets-safely-with-version-control-systems
14,http://akaptur.com/blog/2017/11/12/love-your-bugs/
14,https://robots.thoughtbot.com/announcing-tell-me-when-it-closes
14,https://lambda.grofers.com/2017/01/23/ansible-at-grofers-part-1-introduction/
14,https://collectiveidea.com/blog/archives/2017/11/28/securing-the-root-user-on-macos-high-sierra
14,https://blog.jetbrains.com/kotlin/2017/11/kotlinnative-ide-support-preview/
14,https://auth0.com/blog/introducing-auth0-extend-the-new-way-to-extend-your-saas/?utm_source=hacker_news&utm_medium=sc&utm_campaign=introducing_extend
14,https://robots.thoughtbot.com/lucky-an-experimental-new-web-framework-by-thoughtbot
13,http://blog.rapidapi.com/2017/10/18/20-tutorials-on-how-to-create-your-own-api-sorted-by-programming-language/
13,https://blog.jetbrains.com/kotlin/2017/09/kotlin-1-2-beta-is-out/
13,http://tech.adroll.com/blog/data-science/2017/03/21/trck.html
13,https://snyk.io/blog/77-percent-of-sites-use-vulnerable-js-libraries/
13,https://engineering.riotgames.com/news/riot-messaging-service
13,https://blog.ycombinator.com/the-technical-challenges-of-measuring-gravitational-waves-rana-adhikari-of-ligo
13,https://developer.okta.com/blog/2017/11/22/three-developer-tools-im-thankful-for
12,https://blog.algolia.com/serving-one-billion-javascript-library-downloads/
12,https://zapier.com/engineering/qim-immutable-javascript/
12,https://engineering.instagram.com/bringing-wide-color-to-instagram-5a5481802d7d
12,https://engineering.linkedin.com/blog/2017/06/open-sourcing-iris-and-oncall
12,http://blog.lerner.co.il/sad-day-end-linux-journal-2/
12,https://medium.com/airbnb-engineering/rearchitecting-airbnbs-frontend-5e213efc24d2
12,https://medium.com/javascript-scene/the-rise-and-fall-and-rise-of-functional-programming-composable-software-c2d91b424c8c#.8y53fa3fp
12,https://evilmartians.com/chronicles/introducing-overmind-and-hivemind
12,https://snyk.io/blog/equifax-breach-vulnerable-open-source-libraries/
12,https://benchling.engineering/building-computed-fields-in-a-biological-database-5cb8774c4a2a?hn
12,https://www.confluent.io/blog/toward-functional-programming-analogy-microservices/
11,https://blog.jessfraz.com/post/containers-zones-jails-vms/
11,http://blog.arkency.com/2017/01/why-smalltalk-instead-of-ruby/
11,https://engineering.universe.com/why-were-betting-on-graphql-233ddf1a0779
11,https://www.thumbtack.com/engineering/moved-thumbtack-instant-matching-marketplace/
11,https://slack.engineering/scaling-slacks-job-queue-687222e9d100
11,https://medium.com/strava-engineering/rebuilding-the-segment-leaderboards-infrastructure-part-1-background-13d8850c2e77
11,http://blog.takipi.com/whats-the-top-java-logging-method-on-github-string-concatenation-vs-parameterized-logging/
11,https://swizec.com/blog/statistical-minority-tech/swizec/7794
11,https://blog.algolia.com/real-demo-fake-css-api-client/
10,https://engineeringblog.yelp.com/2017/05/taking-zero-downtime-load-balancing-even-further.html
10,https://www.raywenderlich.com/157123/introduction-functional-programming-swift-2
10,http://blog.takipi.com/if-youve-written-java-code-in-2016-here-are-the-trends-you-couldnt-have-missed/
10,https://backtrace.io/blog/blog/2015/03/13/workload-specialization/index.html
10,https://blog.algolia.com/yarn-search-javascript-packages/
10,http://engineering.remind.com/announcing-share-on-remind/
10,https://engineering.instagram.com/setting-up-instagrams-new-york-eng-team-979371e19f65#.3gcln6r15
10,https://data-artisans.com/blog/apache-flink-at-mediamath-rescaling-stateful-applications
10,https://githubengineering.com/evolution-of-our-data-centers/
10,https://ponyfoo.com/books/practical-es6/chapters#toc
10,https://blog.jetbrains.com/kotlin/2017/11/kotlinconf-keynote-recap/
10,http://multithreaded.stitchfix.com/blog/2017/12/13/latentsize/
10,https://blogs.nvidia.com/blog/2017/12/15/where-find-best-courses-learn-ai-deep-learning-machine-learning/
9,https://engineeringblog.yelp.com/2017/10/signalform-charts-as-code-with-signalfx-and-terraform.html
9,http://www.yegor256.com/2017/01/24/career-advice.html
9,http://blog.lerner.co.il/favorite-terrible-python-error-message/
9,https://www.raizlabs.com/dev/2017/01/prod/
9,https://advancedweb.hu/2017/03/01/jvm_optimistic_optimizations/
9,https://evilmartians.com/chronicles/introducing-imgproxy
9,https://engineering.foursquare.com/switching-to-a-probabilistic-model-for-venue-search-in-foursquare-d7535445c09c
9,http://akaptur.com/blog/2013/10/29/a-python-puzzle/
9,https://www.pluralsight.com/guides/microsoft-net/testing-asp-net-core-applications-the-cross-platform-developer-experience
9,https://grafana.com/blog/2017/03/13/we-are-now-grafana-labs/
9,https://medium.com/netflix-techblog/starting-the-avalanche-640e69b14a06
9,https://drivy.engineering/taskqueues-tips/
9,http://blog.takipi.com/the-top-5-disadvantages-of-not-implementing-an-exception-inbox-zero-policy/
9,http://mherman.org/blog/2017/05/11/developing-microservices-node-react-docker#.WRW46xULmzI.hackernews
9,https://engblog.nextdoor.com/how-nextdoor-made-a-10x-improvement-in-release-times-with-docker-and-amazon-ecs-35aab52b726f#.uuwkdhije
9,https://blogs.nvidia.com/blog/2016/09/28/xavier/
8,https://eng.lyft.com/save-money-offer-a-better-experience-it-can-be-done-2f3cdbc66c42
8,https://developers.soundcloud.com/blog/leveraging-frameworks-to-speed-up-our-development-on-ios-part-1
8,https://tech.zalando.com/blog/postgresql-in-a-time-of-kubernetes/
8,https://githubengineering.com/mitigating-replication-lag-and-reducing-read-load-with-freno/
8,https://engineering.linkedin.com/blog/2017/11/dali-views--functions-as-a-service-for-big-data
8,https://www.codelitt.com/blog/doom-ai/
8,https://engineering.universe.com/reading-redux-ca160163867e
8,http://dragan.rocks/articles/17/Clojure-Numerics-6-More-Linear-Algebra-Fun-with-Least-Squares
8,https://blog.algolia.com/computing-statistics-terabytes-data-multiple-machines/
8,https://drivy.engineering/api-driven-apps/
8,https://snyk.io/blog/type-manipulation/
8,https://www.codelitt.com/blog/doom-ai2/
8,https://blog.algolia.com/atom-plugin-install-npm-module/
8,http://engineering.flipboard.com/2017/04/domainranking
8,https://evilmartians.com/chronicles/open-source-software-whats-in-a-poke
8,http://dragan.rocks/articles/17/Clojure-Numerics-5-Orthogonalization-and-Least-Squares
8,https://blog.yld.io/2017/02/08/alternatives-to-http/#.WJxCJxKLTfZ
8,https://developers.livechatinc.com/blog/snapshots-visual-testing/
8,https://blog.algolia.com/performant-web-animations/
8,https://swizec.com/blog/livecoding-recap-47-webpack-build-progress-indicator-mac-touchbar/swizec/7808
8,https://engineering.mongodb.com/post/breaking-the-wiredtiger-logjam-the-write-ahead-log-1-2
8,http://www.bigeng.io/introducing-gruf-ruby-grpc-framework/
8,https://engineering.universe.com/common-patterns-with-redux-saga-ed68f89dfecf
8,https://eng.lyft.com/keeping-lyft-accessible-53155f0098b9#.jv8bb9ix5
8,https://grafana.com/blog/2017/10/26/grafana-4.6-released/
8,https://snyk.io/blog/redos-and-catastrophic-backtracking/
8,https://www.raizlabs.com/dev/2017/05/android-accessibility/
8,https://drewdevault.com/hnstats/
8,https://www.eventbrite.com/engineering/britecharts-v2-0-released/
7,https://blog.jetbrains.com/kotlin/2017/01/kotlin-1-1-beta-is-here/
7,http://blog.honeybadger.io/our-postgres-infrastructure/
7,https://blog.risingstack.com/node-js-http-2-push/
7,https://dave.cheney.net/2017/03/20/why-go
7,http://dragan.rocks/articles/17/Neanderthal-016-Whats-nice-about-Clojure-numerical-computing-with-Neanderthal
7,https://techblog.commercetools.com/customizing-a-baas-api-serverless-bb80d08fd126
7,https://www.digitalocean.com/community/tutorials/how-to-install-and-use-tensorflow-on-ubuntu-16-04?utm_content
7,https://medium.com/@NetflixTechBlog/introducing-vectorflow-fe10d7f126b8
7,https://lambda.grofers.com/2017/02/28/ansible-at-grofers-part-2-managing-postgresql/
7,http://blog.klipse.tech/javascript/2017/09/28/lodash-playground.html?lodash
7,https://www.digitalocean.com/community/tutorials/digitalocean-private-networking-faq
7,https://eng.lyft.com/announcing-ratelimit-c2e8f3182555
7,http://blog.takipi.com/java-9-will-change-the-way-you-traverse-stack-traces/
7,https://blog.codeship.com/growing-tech-stack-say-no/
7,https://auth0.com/blog/web-components-how-to-craft-your-own-custom-components/?utm_source=hacker_news&utm_medium=sc&utm_campaign=web_components
7,http://blog.takipi.com/what-are-the-top-10-causes-for-unhappiness-in-developers/
7,https://drivy.engineering/data-quality/
7,https://engineeringblog.yelp.com/2017/06/monolith-on-paasta.html
7,http://blog.takipi.com/docker-monitoring-5-methods-for-monitoring-java-applications-in-docker/
7,https://labs.spotify.com/2017/10/16/big-data-processing-at-spotify-the-road-to-scio-part-1/
7,http://tech.trivago.com/2017/01/11/a-large-scale-javascript-re-learning-initiative/
7,https://tech.zalando.com/blog/using-microservices-to-power-fashion-search-and-discovery/
7,https://auth0.com/blog/a-brief-history-of-javascript/
7,https://blog.yld.io/2017/03/01/optimize-with-http-2-server-push-and-service-workers/#.WLb04RKLTfY
7,https://semaphoreci.com/community/tutorials/building-and-testing-a-rest-api-in-go-with-gorilla-mux-and-postgresql
7,https://blog.codinghorror.com/thunderbolting-your-video-card/
7,https://blog.jessfraz.com/post/a-rant-on-usable-security/
7,https://martinfowler.com/articles/lean-inception/
7,https://ponyfoo.com/books/practical-modern-javascript/chapters#toc
7,https://snyk.io/blog/state-of-opensource-security-survey/
7,https://hookrace.net/blog/hana-cpp-development/
7,http://dragan.rocks/articles/17/Clojure-Numerics-2-General-Linear-Systems-and-LU-Factorization
6,https://engineering.universe.com/what-is-redux-saga-c1252fc2f4d1
6,http://blog.takipi.com/infographic-the-weirdest-things-written-to-log-files-based-on-3648131-words/
6,http://akaptur.com/blog/2013/11/15/introduction-to-the-python-interpreter/
6,https://stormpath.com/blog/ultimate-guide-deploying-static-site-aws
6,https://eng.lyft.com/saltstack-as-an-alternative-to-terraform-for-aws-orchestration-cd2ceb06bf8c
6,https://engineering.quora.com/Optimizing-Memcached-Efficiency?share=1
6,https://blog.codinghorror.com/the-existential-terror-of-battle-royale/
6,https://zapier.com/engineering/static-webhooks/
6,http://code.flickr.net/2010/02/08/ticket-servers-distributed-unique-primary-keys-on-the-cheap/
6,https://labs.spotify.com/2017/04/26/reliable-export-of-cloud-pubsub-streams-to-cloud-storage/
6,https://hookrace.net/blog/hana-cpp-development/#
6,https://zachholman.com/posts/extracting-value
6,https://blog.jetbrains.com/kotlin/2017/11/kotlin-1-1-60-is-out/
6,https://www.confluent.io/blog/announcing-confluent-cloud-apache-kafka-service/
6,https://www.joelonsoftware.com/2009/09/23/the-duct-tape-programmer/
6,https://blog.cryptographyengineering.com/2017/12/19/the-strange-story-of-extended-random/
6,https://medium.com/strava-engineering/stravas-longest-internship-ever-8770bce0d3af
6,http://www.windytan.com/2017/07/gramophone-audio-from-photograph.html
6,https://snyk.io/blog/77-percent-of-sites-use-vulnerable-js-libraries
6,https://developer.okta.com/blog/2017/10/11/why-are-webhooks-better-than-serverless-extensibility
6,https://hashrocket.com/blog/posts/today-i-learned-in-phoenix
6,https://kev.inburke.com/kevin/things-to-use-instead-of-jwt/?hn
6,http://tech.adroll.com/blog/frontend/2017/08/29/how-to-run-a-front-end-infrastructure-team.html
6,https://blog.sqreen.io/docker-security/
6,https://blog.nelhage.com/post/transparent-hugepages/
6,https://engineering.squarespace.com/blog/2017/implementing-http2-for-squarespace-websites
6,http://blog.takipi.com/github-research-over-50-of-java-logging-statements-are-written-wrong/
6,https://rainsoft.io/6-ways-to-declare-javascript-functions/
6,https://engineering.universe.com/introduction-to-concurrency-models-with-ruby-part-i-550d0dbb970
6,https://www.confluent.io/blog/build-services-backbone-events/
6,http://dragan.rocks/articles/17/Clojure-Linear-Algebra-Refresher-3-Matrix-Transformations
6,http://blog.faraday.io/how-we-made-our-csv-processing-142x-faster/
6,https://evilmartians.com/chronicles/git-push---force-and-how-to-deal-with-it
6,https://engineering.foursquare.com/improving-our-engineering-interview-process-106173ba25a9
6,https://developer.ibm.com/dwblog/2017/istio/?cm_mmc=dw-_-social1705-_-hackernews-_-istio
6,https://zachholman.com/posts/start-up-your-startup
6,https://developers.livechatinc.com/blog/livechat-for-developers/
6,https://www.codelitt.com/blog/pdf-dev/
6,https://blog.jooq.org/2016/07/05/say-no-to-venn-diagrams-when-explaining-joins/
6,https://eng.lyft.com/awesome-tech-specs-86eea8e45bb9
6,https://medium.com/bbc-design-engineering/secure-http-for-bbc-online-a-2017-update-1c8ea51b9aa4
6,http://engineering.curalate.com/2017/12/21/expected-traffic-load-testing.html
6,https://drivy.engineering/code_simplicity_introduction/
6,https://ponyfoo.com/articles/brief-history-of-modularity
6,https://blog.codinghorror.com/code-its-trivial/
6,https://build.affinity.co/understanding-tricky-joins-and-multi-table-updates-in-postgresql-using-boolean-algebra-7b329606ca45
6,http://code.flickr.net/2017/03/07/introducing-similarity-search-at-flickr/
6,https://www.novoda.com/blog/writing-your-first-android-things-driver-p1/
6,https://medium.com/airbnb-engineering/democratizing-data-at-airbnb-852d76c51770
5,https://zachholman.com/posts/staying-productive-solo-founder
5,https://blog.codeship.com/docker-machine-compose-and-swarm-how-they-work-together/#.WVNU82Jn0rk.hackernews
5,https://engineeringblog.yelp.com/2017/06/making-photos-smaller.html
5,https://www.theguardian.com/info/developer-blog/2015/nov/04/building-an-offline-page-for-theguardiancom
5,https://crystal-lang.org/2017/02/24/state-of-crystal-at-0.21.html
5,https://medium.com/strava-engineering/from-data-streams-to-a-data-lake-b6ca17c00a23
5,https://medium.com/airbnb-engineering/https-medium-com-jonathan-parks-scaling-erf-23fd17c91166
5,https://zapier.com/engineering/career-transitions/
5,https://blog.jetbrains.com/kotlin/2017/03/announcing-kotlinconf/
5,http://blog.klipse.tech/javascript/2017/02/08/tiny-compiler-intro.html
5,https://idea.popcount.org/2017-03-20-epoll-is-fundamentally-broken-22/
5,https://medium.com/zendesk-engineering/how-zendesk-serves-tensorflow-models-in-production-751ee22f0f4b#.r80gnqape
5,https://realpython.com/blog/python/instance-class-and-static-methods-demystified#.WNu2T4fbvNs.hackernews
5,https://engineering.riotgames.com/news/running-online-services-riot-part-iii
5,https://developer.ibm.com/dwblog/2017/grafeas/
5,https://developer.ibm.com/dwblog/2017/websphere-liberty-java-open-source/?cm_mmc=dw-_-social1709-_-hackernews-_-openliberty
5,https://convox.com/blog/aws-integration/
5,https://engineering.shopify.com/blogs/engineering/how-17-lines-of-code-improved-shopify-com-loading-by-50
5,https://blog.codeship.com/linux-io-scheduler-tuning/#.WJtLmA7A-9E.hackernews
5,https://techblog.commercetools.com/notification-event-processing-in-the-serverless-world-6376c696fd85
5,https://developer.ibm.com/dwblog/2017/ibm-hortonworks-expand-partnership-help-businesses-accelerate-data-driven-decision-making/
5,https://jeremykun.com/2011/07/27/eigenfaces/
5,https://blog.cryptographyengineering.com/2017/01/21/zero-knowledge-proofs-an-illustrated-primer-part-2/
5,https://blog.jooq.org/2017/05/09/10-tips-on-how-to-be-a-great-programmer/
5,https://eng.lyft.com/stopping-fraudsters-by-changing-products-452240f2d2cc
5,https://engineeringblog.yelp.com/2017/04/continuous-integration-on-android.html
5,https://medium.com/airbnb-engineering/building-mixed-language-ios-project-with-buck-8a903b0e3e56
5,https://medium.com/netflix-techblog/developer-experience-lessons-operating-a-serverless-like-platform-at-netflix-part-ii-63a376c28228
5,https://www.joelonsoftware.com/2000/06/15/whaddaya-mean-you-cant-find-programmers/
5,https://medium.com/strava-engineering/an-improved-gap-model-8b07ae8886c3
5,https://medium.com/strava-engineering/engineering-interviewing-at-strava-4d395728eeb5
5,https://lambda.grofers.com/exploratory-data-analysis-of-orders-at-grofers-63ccc571719e
5,https://drivy.engineering/sidekiq-instrumentation/
5,https://engineering.semantics3.com/understanding-code-coverage-1074e8fccce0
5,https://ponyfoo.com/articles/tiny-story-about-complexity
5,https://airtame.engineering/scalable-remote-management-of-embedded-linux-devices-via-websockets-de98e4c95863
5,http://www.red-lang.org/2017/07/063-macos-gui-backend.html
5,https://drivy.engineering/embulk-data-transfer/
5,https://medium.com/airbnb-engineering/accelerating-services-at-airbnb-by-building-a-blazing-fast-thrift-binding-for-ruby-8f63044ba149?new=1
5,https://tech.small-improvements.com/2017/01/25/how-to-migrate-an-angularjs-1-app-to-react
5,https://www.confluent.io/blog/apache-kafka-tested/
5,https://tech.instacart.com/the-garden-instacarts-physical-staging-environment-7204fd063616#.wn24vnvtn
5,https://realpython.com/blog/python/building-a-simple-web-app-with-bottle-sqlalchemy-twitter-api#.Wi6RJaLoo3M.hackernews
5,https://medium.com/strava-engineering/enabling-integration-collaboration-and-innovation-with-the-strava-api-9d2c03f9dffa
5,http://tech.trivago.com/2017/01/25/learn-redis-the-hard-way-in-production/
5,https://ponyfoo.com/books/practical-modern-javascript
5,https://www.joelonsoftware.com/2004/12/15/camels-and-rubber-duckies/
5,https://medium.com/walmartlabs/how-to-achieve-reusability-with-react-components-81edeb7fb0e0#.8ppiyoh1n
5,https://tech.instacart.com/deep-learning-with-emojis-not-math-660ba1ad6cdc
5,https://ruslanspivak.com/lsbasi-part13/
5,https://www.confluent.io/blog/introduction-to-apache-kafka-for-python-programmers/
5,https://medium.com/bbc-design-engineering/how-we-deliver-bbc-web-pages-to-the-internet-9b72f48f857c
5,https://ipfs.io/blog/25-pubsub/
5,http://engineering.curalate.com/2017/07/05/from-thrift-to-finatra.html
5,https://engineering.instagram.com/dismissing-python-garbage-collection-at-instagram-4dca40b29172#.oxk11hmzf
5,https://semaphoreci.com/community/tutorials/continuous-deployment-of-a-dockerized-node-js-application-to-aws-ecs
5,http://multithreaded.stitchfix.com/blog/2017/03/08/an-algorithms-tour/
4,https://dotdev.co/developers-where-are-your-ethics/
4,https://8thlight.com/blog/lihsuan-lung/2017/01/09/wolf-and-rabbit.html
4,https://drivy.engineering/best-practices-for-large-features/
4,https://engineering.shopify.com/232808527-from-super-bowl-to-kylie-cosmetics-how-we-handle-massive-traffic-using-scriptable-load-balancers-part-i
4,https://blog.nelhage.com/post/tensorflow-on-aws/
4,https://crystal-lang.org/2017/07/31/launching-the-2017-state-of-crystal-survey.html
4,https://blog.chef.io/2017/10/09/habitat-builder-fastest-path-code-cloud-native/
4,http://multithreaded.stitchfix.com/blog/2017/10/25/word-tensors/
4,https://semaphoreci.com/community/tutorials/building-and-testing-web-applications-with-elm
4,https://engineering.condenast.io/story/building-our-robot-future
4,https://www.sitepoint.com/how-built-pure-css-crossword-puzzle/
4,https://benchling.engineering/building-computed-fields-in-a-biological-database-5cb8774c4a2a
4,https://blog.sqreen.io/attack-surface-of-a-web-app-when-user-accounts-are-putting-your-app-at-risk/
4,http://www.bfilipek.com/2017/08/cpp17-details-parallel.html
4,https://lambda.grofers.com/2017/02/09/supercharging-mobile-backend-development-using-ngrok-and-openresty/
4,https://developer.ibm.com/dwblog/2017/benioff-joins-ibm/
4,https://www.confluent.io/blog/using-logs-to-build-a-solid-data-infrastructure-or-why-dual-writes-are-a-bad-idea/
4,https://www.confluent.io/blog/data-dichotomy-rethinking-the-way-we-treat-data-and-services/
4,http://engineering.gusto.com/growing-our-engineering-team-in-denver-diversity-begets-diversity/
4,http://www.bfilipek.com/2017/02/how-to-stay-sane-with-modern-c.html
4,https://blog.jooq.org/2017/01/12/a-probably-incomplete-comprehensive-guide-to-the-many-different-ways-to-join-tables-in-sql/
